35-010,85,3,6720,79.05882353
35-010,70,5,1860,26.57142857
35-011,128,1,750,5.859375
35-011,125,3,5765,46.12
35-011,129,5,3670,28.4496124
35-012,108,1,655,6.064814815
35-012,111.9999996,3,8725,77.90178598
35-012,142,5,4230,29.78873239
35-012,33,7,390,11.81818182
35-013,65,1,450,6.923076923
35-013,63,3,5545,88.01587302
35-013,63,5,2135,33.88888889
35-013,12,7,120,10
35-014,99,1,570,5.757575758
35-014,87,3,5655,65
35-014,91,5,3230,35.49450549
35-014,73,7,990,13.56164384
35-015,87,1,550,6.32183908
35-015,84.99999944,3,6495,76.41176521
35-015,90,5,3550,39.44444444
35-017,1389,1,5580,4.017278618
35-018,4,3,240,60
35-018,4,5,330,82.5
35-019,4,1,90,22.5
35-019,4,3,660,165
35-019,4,5,330,82.5
35-020,1.200000048,3,150,124.999995
35-020,3.400000095,5,420,123.5294083
35-024,14,1,150,10.71428571
35-024,14,3,330,23.57142857
35-024,7,5,330,47.14285714
35-024,6,7,270,45
35-025,14,1,150,10.71428571
35-025,14,3,345,24.64285714
35-025,14,5,615,43.92857143
35-026,3,1,60,20
35-026,4,3,615,153.75
35-026,3,5,1320,440
35-028,14,1,165,11.78571429
35-028,14,3,615,43.92857143
35-028,14,5,840,60
35-029,14,1,165,11.78571429
35-029,14,3,555,39.64285714
35-029,14,5,705,50.35714286
35-030,11.00000011,1,4650,422.7272684
35-030,10.30000002,3,7575,735.4368918
35-031,13,1,4680,360
35-031,6.550000042,3,6060,925.1908338
35-032,34,1,360,10.58823529
35-032,14,3,570,40.71428571
35-032,14,5,720,51.42857143
35-033,14,3,570,40.71428571
35-033,14,5,720,51.42857143
35-034,5,1,100,20
35-034,5,3,300,60
35-034,4.999999821,5,265,53.0000019
35-035,5,1,100,20
35-035,5,3,375,75
35-035,5,5,280,56
35-036,4,1,690,172.5
35-036,4,3,120,30
35-036,4,5,180,45
35-038,14,1,150,10.71428571
35-038,25.5,3,1530,60
35-038,14,5,900,64.28571429
35-041,14,3,360,25.71428571
35-041,14,5,420,30
35-047,4,1,60,15
35-047,4,3,120,30
35-047,4,5,180,45
35-048,4,1,570,142.5
35-048,7,3,510,72.85714286
35-048,4,5,180,45
35-052,4,1,60,15
35-052,4,3,120,30
35-052,4,5,180,45
35-053,4,1,60,15
35-053,4,3,120,30
35-053,4,5,180,45
35-054,4,1,90,22.5
35-054,4,3,360,90
35-054,4.00000006,5,780,194.9999971
35-056,11.5,1,465,40.43478261
35-056,10.50000009,3,1590,151.4285701
35-056,4.100000024,5,990,241.4634132
35-057,12,1,375,31.25
35-057,8.700000048,3,780,89.65517192
35-057,7.299999982,5,1740,238.356165
35-065,5,1,120,24
35-065,5,3,450,90
35-065,5,5,420,84
35-066,9.999999978,1,3990,399.0000009
35-066,7.150000058,3,5970,834.9650282
35-067,9.600000024,1,3660,381.2499991
35-067,5.600000001,3,5460,974.9999997
35-071,90,1,1215,13.5
35-071,112,3,6345,56.65178571
35-072,48,1,840,17.5
35-072,48,3,2880,60
35-073,128,1,2490,19.453125
35-074,61,1,1350,22.13114754
35-074,3,3,90,30
35-075,64,1,1440,22.5
35-076,34,3,375,11.02941176
35-076,56,5,350,6.25
35-077,946,1,5730,6.057082452
35-077,1899,3,3300,1.737756714
35-078,1025,1,4395,4.287804878
35-078,280,3,480,1.714285714
35-080,2478,1,10110,4.079903148
35-083,1389,1,11355,8.174946004
35-083,998,3,5520,5.531062124
35-084,0,3,0,\N
35-100,26.25,1,2190,83.42857143
35-100,33.09999985,3,8475,256.0422973
35-101,28.5,1,1440,50.52631579
35-101,31.64999998,3,7725,244.0758296
35-101,3,5,150,50
35-101,0,7,0,\N
35-102,31.45000017,1,6160,195.8664537
35-102,39.24999994,3,3880,98.85350333
35-102,30,5,2730,91
35-102,33.5,7,780,23.28358209
35-103,32.25,1,5890,182.6356589
35-103,21.14999998,3,3270,154.6099293
35-103,35,5,945,27
35-103,32,7,795,24.84375
35-104,71,1,840,11.83098592
35-104,71,3,810,11.4084507
35-104,88,5,930,10.56818182
35-104,66,7,510,7.727272727
35-105,59,1,2190,37.11864407
35-105,0,3,0,\N
35-106,8,1,120,15
35-106,9,3,560,62.22222222
35-107,10,1,160,16
35-107,10,3,675,67.5
35-107,19,5,300,15.78947368
35-109,24,1,1160,48.33333333
35-109,12.70000005,3,1470,115.7480311
35-109,8,5,240,30
35-109,18,7,480,26.66666667
35-110,18,1,570,31.66666667
35-110,18.20000005,3,1920,105.4945052
35-110,26,5,360,13.84615385
35-111,18,1,525,29.16666667
35-111,17.80000019,3,1845,103.6516843
35-111,18,5,150,8.333333333
35-112,18,1,480,26.66666667
35-112,15,3,1230,82
35-112,26,5,510,19.61538462
35-113,18,1,1140,63.33333333
35-113,18,3,1770,98.33333333
35-113,18,5,210,11.66666667
35-114,18,1,300,16.66666667
35-114,18,3,1170,65
35-115,18,1,345,19.16666667
35-115,18,3,1395,77.5
35-115,18,5,240,13.33333333
35-116,16.25,1,750,46.15384615
35-116,11,3,690,62.72727273
35-117,18.5,1,1050,56.75675676
35-117,19.5,3,1230,63.07692308
35-118,28,1,1120,40
35-118,25,3,1635,65.4
35-119,28,1,1230,43.92857143
35-119,27.5,3,1560,56.72727273
35-120,12,3,630,52.5
35-120,26,5,210,8.076923077
35-121,15,1,390,26
35-121,18,3,780,43.33333333
35-121,26,5,300,11.53846154
35-124,37,1,815,22.02702703
35-124,30.5,3,2910,95.40983607
35-124,37.5,5,1080,28.8
35-124,19.5,7,2115,108.4615385
35-124,8,9,225,28.125
35-125,40,1,975,24.375
35-125,33.75,3,4380,129.7777778
35-125,56,5,2130,38.03571429
35-125,49.5,7,2730,55.15151515
35-125,10,9,345,34.5
35-126,30,1,360,12
35-126,28.25000024,3,2610,92.38937975
35-126,33,5,1350,40.90909091
35-126,46,7,1740,37.82608696
35-127,2,1,120,60
35-127,6,3,690,115
35-127,26,5,420,16.15384615
35-128,10,1,270,27
35-128,9.75,3,840,86.15384615
35-128,5,5,120,24
35-128,10,7,90,9
35-129,1,1,30,30
35-129,17.5,3,1245,71.14285714
35-129,42,5,510,12.14285714
35-130,18,1,540,30
35-130,17.75,3,1740,98.02816901
35-130,19,5,390,20.52631579
35-130,18,7,330,18.33333333
35-131,6.75,3,1170,173.3333333
35-131,5,5,150,30
35-131,7,7,75,10.71428571
35-132,29,1,630,21.72413793
35-132,31.69999999,3,5205,164.1955837
35-132,16,5,800,50
35-133,27.5,1,960,34.90909091
35-133,24.5,3,3850,157.1428571
35-133,16,5,750,46.875
35-134,8,1,270,33.75
35-134,13,3,1770,136.1538462
35-135,5,1,150,30
35-135,6.5,3,960,147.6923077
35-136,2.5,1,120,48
35-136,5,3,990,198
35-137,5,1,270,54
35-137,4.75,3,1080,227.3684211
35-138,4,1,90,22.5
35-138,0,3,0,\N
35-139,19,1,390,20.52631579
35-139,23.99999994,3,1950,81.2500002
35-140,18,1,330,18.33333333
35-140,14.5,3,1050,72.4137931
35-141,12,1,270,22.5
35-141,8.5,3,630,74.11764706
35-142,8,1,90,11.25
35-142,1.5,3,120,80
35-143,2.899999976,1,450,155.1724151
35-143,3,3,570,190
35-144,3,1,240,80
35-144,3.5,3,540,154.2857143
35-144,3.299999952,5,420,127.2727291
35-146,11,1,1155,105
35-146,10.5,3,855,81.42857143
35-146,14,5,1160,82.85714286
35-147,22,1,1590,72.27272727
35-147,14,3,1260,90
35-147,4,5,210,52.5
35-148,8,1,240,30
35-148,8,3,360,45
35-148,5,5,180,36
35-150,3.5,1,240,68.57142857
35-150,1,3,90,90
35-152,1,1,150,150
